id,date,tweet,tweet_proc
1492466914337058817,12-Feb-2022 (11:53:35),@uzikbaroroh @Bi84X @Tampandanbrni @tutudetoxic @zieziexfauzix @MotoGP Yg dibahas itu sirkuit Mandalika.  Zaman SBY yg diwacanakan adlh KEK Mandalika.  Kawasan Ekonami Khusus... lebih ke pariwisata tapi gak jalan.  Sirkuit itu ide jokowi sekaligus mengangkat kembali proyek KEK Mandalika.  Paham,"['bahas', 'zaman', 'surabaya', 'wacana', 'kayak', 'kawasan', 'ekonami', 'khusus', 'pariwisata', 'jalan', 'ide', 'jokowi', 'angkat', 'proyek', 'kayak', 'paham']"
1492466318863659009,12-Feb-2022 (11:51:13),"@motoupdate Oiya wak maaf 😁, kirain Marini pake GP21. Maksudnya Tim Pabrikan Ducati, Sepang sama Mandalika belum perform.","['oiya', 'wak', 'maaf', 'marini', 'pakai', 'motogp', 'maksud', 'tim', 'pabrikan', 'ducati', 'sepang', 'perform']"
1492466290593726469,12-Feb-2022 (11:51:07),@OposisiCerdas Gorengan....gorengan...  seribu tiga....  goreng Wadas gak laku sekarang goreng Mandalika....  aaahhhndesiiiiittt,"['goreng', 'goreng', 'ribu', 'goreng', 'wadas', 'laku', 'goreng', 'aaahhhndesiiiiittt']"
1492465834911952906,12-Feb-2022 (11:49:18),Semoga bisa dapat projectkan motret di Mandalika,"['moga', 'projectkan', 'potret']"
1492465725264777218,12-Feb-2022 (11:48:52),pengen ke mandalika jemput ayang,"['pingin', 'jemput', 'ayang']"
1492465233948196865,12-Feb-2022 (11:46:55),@fachrezzy_s @democrazymedia @Fadim98171431 Kurang update kamu Drun tukang hoax. Kalau update Marc Marquez Quartararo Dan banyak pembalap yg menikmati keindahan Mandalika. Ngerti nggak Lo MOTO GP,"['update', 'kadrun', 'tukang', 'hoax', 'update', 'marc', 'marquez', 'quartararo', 'balap', 'nikmat', 'indah', 'erti', 'motogp']"
1492464918724964352,12-Feb-2022 (11:45:39),"@AnandaP95311773 @MafiaWasit ga liat live ig mandalika yaa, coba cari tau dulu udah dijelasin kok penyebabnya apa","['lihat', 'live', 'ig', 'coba', 'cari', 'tau', 'dijelasin', 'sebab']"
1492464601295843332,12-Feb-2022 (11:44:24),@democrazymedia Kritik dari pembalap kaya @AleixEspargaro bagus kok sbg masukan ke official mandalika utk perbaikan jangan malah makin di goreng dan tambah ngejelekin indonesia sbg tuan rumah moto gp gblk!,"['kritik', 'balap', 'kayak', 'bagus', 'masuk', 'official', 'baik', 'goreng', 'jelek', 'indonesia', 'tuan', 'rumah', 'motogp', 'gblk']"
1492464434131836929,12-Feb-2022 (11:43:44),Itu di Sirkuit Mandalika kalo ada yg buka burjonan mesti payu,"['buka', 'burjonan', 'mesti', 'payu']"
1492464022972551168,12-Feb-2022 (11:42:06),"@MauUlun @andialmeera @democrazymedia Bener sekali, makin kram otak dan hati haters menyaksikan keindahan sirkuit Mandalika, terima kasih Pak Presiden Jokowi","['kram', 'otak', 'hati', 'haters', 'saksi', 'indah', 'terima', 'kasih', 'presiden', 'jokowi']"
1492463846002335747,12-Feb-2022 (11:41:24),Ya Allah semoga aku bisa kesampaian ajak papah nonton motogp di mandalika.. aamiin,"['allah', 'moga', 'ajak', 'papah', 'tonton', 'motogp', 'amin']"
1492463733511421954,12-Feb-2022 (11:40:57),@apepzxc @essususoklat Sirkuitnya ganti mandalika nder,"['sirkuit', 'ganti', 'nder']"
1492463577126830080,12-Feb-2022 (11:40:20),@democrazymedia Tapi pihak dorna mengakui mandalika sirkuit tercantik d dunia..  Yg hoax yg mana ini?,"['dorna', 'aku', 'cantik', 'dunia', 'hoax']"
1492463566041284610,12-Feb-2022 (11:40:17),"@MotoGP Baru di Mandalika..cuitan motoGP selalu lucu2 Only in Mandalika, MotoGP tweet funny moments so many times","['cuit', 'motogp', 'lucu', 'only', 'motogp', 'tweet', 'funny', 'moments', 'sok', 'many', 'times']"
1492462765809999873,12-Feb-2022 (11:37:06),"@Adi47813780 @OposisiCerdas @didienAZHAR Lhah.. Pembalap datang ke mandalika kan tujuan utamanya balap motor, bukan piknik.. 🤣","['lhah', 'balap', 'tuju', 'utama', 'motor', 'piknik']"
1492462712299073536,12-Feb-2022 (11:36:53),"@MotoGP Kurang secangkir kukubima ditambah angetnya gorengan mpo romlah, nikmad tiada tara #Mandalika","['cangkir', 'kukubima', 'tambah', 'angetnya', 'goreng', 'mpo', 'romlah', 'nikmad', 'tiada', 'tara']"
1492462692590039042,12-Feb-2022 (11:36:49),"Gw bukan penggemar motogp, tapi sejauh ini udah ada 2 pembalap yang kecelakaan di mandalika. Ini jadi perhatian gw. Aman ga sih sirkuitnya? Besok lancar ga ya balapannya?","['gemar', 'motogp', 'balap', 'celaka', 'perhati', 'aman', 'sirkuit', 'besok', 'lancar', 'balap']"
1492462042657468416,12-Feb-2022 (11:34:14),@OposisiCerdas Kalau gitu balapannya di Mandalika Metaverse aja 😅,"['balap', 'metaverse']"
1492461217189076998,12-Feb-2022 (11:30:57),@golan_five98 Klu tdk salah ada official MotoGP mengakui Mandalika sirkuit tercantik didunia.,"['salah', 'official', 'motogp', 'aku', 'cantik', 'dunia']"
1492460888699588609,12-Feb-2022 (11:29:39),@awan_V_kool1908 @democrazymedia sirkuit mandalika emang bagus tp ngapa dibanding2in ma formula e? yg bangun mandalika sapa sih... gw nanya beneran nih? jokowi kah?,"['bagus', 'ngapa', 'banding', 'formula', 'bangun', 'sapa', 'benar', 'nih', 'jokowi', 'kah']"
1492460720352489472,12-Feb-2022 (11:28:58),"@SantorinisSun karena motogp ngga butuh trending dari buzzer politik. ngga usah pakai tagar motogp &amp; mandalika juga udah trending di lingkup balap motor. di balap motor itu yang dilihat prestasi, bukan paling viral","['motogp', 'butuh', 'trending', 'buzzer', 'politik', 'pakai', 'tagar', 'motogp', 'trending', 'lingkup', 'motor', 'motor', 'prestasi', 'viral']"
1492460684205985794,12-Feb-2022 (11:28:50),@Alexand39312118 @democrazymedia Lgian ngapain si ribut du sirkuit mandalika.. Kn lgi ada pembenahan.. Lah ramein formula e yg duit udah di setor jadwal balapan udah ada.. Tp blom kliatan sirkuitnya diem aja.,"['lgian', 'kapai', 'ribut', 'du', 'benah', 'ramein', 'formula', 'duit', 'setor', 'jadwal', 'balap', 'sirkuit', 'diam']"
1492460672545746945,12-Feb-2022 (11:28:47),"hmmm mulai tampak orng"" Malai mulai tersaingi adanya mandalika wkwkw","['hmmm', 'orang', 'malai', 'saing']"
1492460494141407237,12-Feb-2022 (11:28:05),"@VR46RacingTeam @MotoGP Ini mancing @ValeYellow46 utk datang ke mandalika waktu race blm maret, lihat anak didiknya full throotle d #MandalikaCircuit #lombol #Indonesia 👍🇮🇩🇮🇩🇮🇩","['mancing', 'race', 'maret', 'lihat', 'anak', 'didik', 'full', 'throotle']"
1492460021514309638,12-Feb-2022 (11:26:12),"Melihat antusiasme positif para rider @MotoGP mengenai sirkuit Mandalika, jadi tidak sabar menunggu hari H race nya di bulan Maret nanti 🙌","['antusiasme', 'positif', 'rider', 'sabar', 'tunggu', 'race', 'maret']"
1492460010948890628,12-Feb-2022 (11:26:09),@HRC_MotoGP Mantap sukses terus MM93... Mandalika Indonesia..,"['mantap', 'sukses', 'mm', 'indonesia']"
1492459933928812545,12-Feb-2022 (11:25:51),@HBetokaw @Manzu20106371 @democrazymedia Ramein formula e aja yg duit udah ilang milyaran tp blom kliatan wujudnya.. Lgian mandalika udah ada yg ngurus,"['ramein', 'formula', 'duit', 'hilang', 'milyaran', 'wujud', 'lgian', 'urus']"
1492459853964808197,12-Feb-2022 (11:25:32),@democrazymedia Yg kemarin posting puja mandalika siapa sih?,"['kemarin', 'posting', 'puja']"
1492459668949508096,12-Feb-2022 (11:24:48),"@uzikbaroroh @Tampandanbrni @zieziexfauzix @MotoGP Iya juga sih, lagian aneh aja, kaga ada bangga2nya motogp main di Indo, tp mandalika ini sirkuitnya banyak turn nya, kayaknya bakalan seru karena bakal saling salip di tikungannya, semoga lancar aja nanti racenya. Aamiin 🤲🏻🤲🏻🤲🏻","['iya', 'aneh', 'kagak', 'bangga', 'motogp', 'main', 'indonesia', 'sirkuit', 'turn', 'kayak', 'seru', 'salip', 'tikung', 'moga', 'lancar', 'racenya', 'amin']"
1492459490633207810,12-Feb-2022 (11:24:05),"@TataDionita @democrazymedia Masa iya? Saya liat di IGnya paling seneng kayaknya dia test di mandalika,coba buktiin @TataDionita","['iya', 'lihat', 'ignya', 'senang', 'kayak', 'test', 'coba', 'bukti']"
1492459427500535808,12-Feb-2022 (11:23:50),"@SlevinSojiro Dasar team horeee dongo, jgn bandingkan dgn Mandalika, gak level. Orang blm balapan dah untung, tiket dah ludes, hotel dah full booking. Plus promosi gratis dari komen2 positif dari pembalap. Ni pembalap FE, spt mahluk planet mars gak ad yg knl , apa yg bisa mereka promosikan?","['dasar', 'team', 'horeee', 'dongo', 'banding', 'level', 'orang', 'balap', 'untung', 'tiket', 'ludes', 'hotel', 'full', 'booking', 'plus', 'promosi', 'gratis', 'komen', 'positif', 'balap', 'balap', 'fe', 'mahluk', 'planet', 'mars', 'kenal', 'promosi']"
1492459407388536835,12-Feb-2022 (11:23:45),@asumsico Datang dulu k mandalika kau giring..datang cek dulu itu sirkuit mandalika..sda bagus atau masi jelek..jgn hanya di jakarta aja kau kerjain trus..kau itu ketum partai..,"['kau', 'giring', 'cek', 'sda', 'bagus', 'jelek', 'jakarta', 'kau', 'kerjain', 'kau', 'tum', 'partai']"
1492459289054949378,12-Feb-2022 (11:23:17),@setan_wae wah langsung ganti om... biar bisa berlaga di Mandalika... 😁😁😁,"['langsung', 'ganti', 'om', 'biar', 'laga']"
1492459181474865154,12-Feb-2022 (11:22:52),"@tirta_cipeng Jangan Gas dok, gowes aja sampe Mandalika!","['gas', 'dok', 'gowes']"
1492459033399214081,12-Feb-2022 (11:22:16),"@Mardanputranya Beliau bukan seorang pedendam dan pecundang, buktinya kini Lombok jadi barometer dunia dgn adanya sirkuit Mandalika.","['beliau', 'dendam', 'cundang', 'bukti', 'lombok', 'barometer', 'dunia']"
1492458853878796290,12-Feb-2022 (11:21:33),@id_gereget Siapa tau pas menang bisa nonton motoGP Sirkuit Mandalika,"['tau', 'pas', 'menang', 'tonton', 'motogp']"
1492458735335137280,12-Feb-2022 (11:21:05),@kumparan Memang mandalika is the best,"['is', 'the', 'best']"
1492458647892283397,12-Feb-2022 (11:20:44),Marc Marquez pakai Honda ini terlalu OP. Nampaknya dah sembuh dari cedera. Emang harus di Nerf pakai Yamaha atau motor lainnya.  #Mandalika #MotoGP2022 #motogpmandalika #Lombok,"['marc', 'marquez', 'pakai', 'honda', 'op', 'nampaknya', 'sembuh', 'cedera', 'nerf', 'pakai', 'yamaha', 'motor']"
1492458585556598790,12-Feb-2022 (11:20:29),"@uzikbaroroh @Tampandanbrni @zieziexfauzix @MotoGP Mbak coba dah liat di tt mba, banyak yg jadiin kesempatan mandalika berdebu kemaren sama pembencinya pak Jokowi, oke lah benci sama beliau itu hak kalian tp jangan merendahkan mandalika juga, toh itu kan dibangun pake uang rakyat jg, harusnya bangga motogp bisa main di Tanah Air","['coba', 'lihat', 'tt', 'jadi', 'sempat', 'debu', 'kemarin', 'benci', 'jokowi', 'oke', 'benci', 'beliau', 'hak', 'rendah', 'bangun', 'pakai', 'uang', 'rakyat', 'bangga', 'motogp', 'main', 'tanah', 'air']"
1492458171637501953,12-Feb-2022 (11:18:51),@democrazymedia Iri dengki itu manusiawi asal jangan keseringan.  Haha..  Kecuali kalau sirkuit formula e e udah jadi .tp gak akan aple to aple kalau di bandingin sirkuit mandalika  sama sirkuit fotmula e e.,"['iri', 'dengki', 'manusiawi', 'sering', 'kecuali', 'formula', 'e', 'aple', 'aple', 'banding', 'fotmula', 'e']"
1492457569985925121,12-Feb-2022 (11:16:27),"@SantorinisSun mandalika yg bukan kebangaan, yg kebangaan formula E.makanya heboh diberita manapun trandingnya formula E. kita taunya hanya dari berita","['kebangaan', 'kebangaan', 'formula', 'heboh', 'berita', 'mana', 'trandingnya', 'formula', 'tau', 'berita']"
1492457529468948481,12-Feb-2022 (11:16:18),"sebagai orang yang punya interaksi sama pulau lombok. sirkuit mandalika  mengcapture best part pulau lombok. gunung dan pantai dalam satu tempat... cuman dalam satu tempat, pulau lombok dapat dideskripsikan dengan apik","['orang', 'interaksi', 'pulau', 'lombok', 'mengcapture', 'best', 'part', 'pulau', 'lombok', 'gunung', 'pantai', 'cuman', 'pulau', 'lombok', 'deskripsi', 'apik']"
1492457075288334337,12-Feb-2022 (11:14:29),"di lombok, tapi ga pernah ke sirkuit mandalika siapa?  akoooh 🤣","['lombok', 'akoooh']"
1492456958724476930,12-Feb-2022 (11:14:02),"@motoupdate @MotoGP Haha banyak yang overproud nih dengan cuitan ini,secara letak geografis mungkin mandalika jadi sirkuit paling cantik di dunia karna berada dekat dengan keindahan pantai lombok,tapi tidak dengan kualitas sirkuitnya yang masi banyak masalahnya sampe sampe pebalap ada yang kecewa.","['overproud', 'nih', 'cuit', 'letak', 'geografis', 'cantik', 'dunia', 'indah', 'pantai', 'lombok', 'kualitas', 'sirkuit', 'balap', 'kecewa']"
1492456954416943105,12-Feb-2022 (11:14:01),@OposisiCerdas Hanya deni siregar yg bisa jelaskan sirkuit mandalika @dennysirregar7 hehehe,"['den', 'siregar', 'hehehe']"
1492456938252091395,12-Feb-2022 (11:13:57),"Kalo kawin lari ke sirkuit mandalika, pake baju penganten atau baju olahraga?","['kawin', 'lari', 'pakai', 'baju', 'pengantin', 'baju', 'olahraga']"
1492456835726872577,12-Feb-2022 (11:13:32),"Harusnya kan kita saling puji ya walaupun Beda pilihan  Untuk pendukung Pak A ganda salahnya kan beri apresiasi untuk Mandalika  Sebaliknya di kubu yg lain, Jakarta International Stadium jg keren banget lho. Masak ga dipuji sih..  Ya nggak? @satriohendri","['puji', 'beda', 'pilih', 'dukung', 'ganda', 'salah', 'apresiasi', 'kubu', 'jakarta', 'international', 'stadium', 'keren', 'banget', 'lho', 'masak', 'puji']"
1492456655283703811,12-Feb-2022 (11:12:49),@tukangrosok___ @MotoGP yang jelas Sirkuit Motor GP di Mandalika Sudah siap di gunakan parah pembalap Motor GP ngomong 2 gimana Sirkuit Formula kok gk ada britanya smpe skrang.🤣🤣🤣,"['motor', 'motogp', 'parah', 'balap', 'motor', 'motogp', 'omong', 'formula', 'berita']"
1492456597234552833,12-Feb-2022 (11:12:35),Sirkuit Mandalika nyumbang ekonomi Indonesia Lho gengs   #Mandalika #ConnectWithCMS,"['nyumbang', 'ekonomi', 'indonesia', 'lho', 'gengs']"
1492456596558868482,12-Feb-2022 (11:12:35),@OposisiCerdas wah ....kadrun gak mau balap onta lagi di Mandalika,"['kadrun', 'onta']"
1492456309345566724,12-Feb-2022 (11:11:27),"@kisbet_ Gua kpopers tapi juga bucin motoGp, dan jadi hiburan banget liat mereka menjamet, aleix espargaro nge boti, jorge martin minum degan background warung popice, marquez abis workout joget² gaje, saling menguntungkan ga si, mereka nambah followers,dunia tau MANDALIKA ❤","['gua', 'kpopers', 'bucin', 'motogp', 'hibur', 'banget', 'lihat', 'menjamet', 'aleix', 'espargaro', 'nge', 'bot', 'jorge', 'martin', 'minum', 'degan', 'background', 'warung', 'popice', 'marquez', 'habis', 'workout', 'joget', 'untung', 'tambah', 'followers', 'dunia', 'tau']"
1492456230844960770,12-Feb-2022 (11:11:08),"sumpah mandalika keren bgt, moga bisa nonton GP ama ayah beberapa tahun mendatang","['sumpah', 'keren', 'banget', 'moga', 'tonton', 'motogp', 'ayah']"
1492456216554926082,12-Feb-2022 (11:11:05),@Marthin_Allan @BurhanMuhtadi 3 weeks later   “Sang ibu fotografer yang habiskan rp.6 juta untuk swab di Mandalika mendapat firasat melalui mimpi digigit onta”,"['weeks', 'later', 'sang', 'fotografer', 'habis', 'rp', 'juta', 'swab', 'firasat', 'mimpi', 'gigit', 'onta']"
1492455946278535172,12-Feb-2022 (11:10:00),"@rizieqdivist Ayan sih gk om cuma klo mreka yg baca kira2 jadi,,Dunia di Tercantik Mandalika Sirkuit Akui GPMoto","['ayan', 'om', 'baca', 'dunia', 'cantik', 'aku', 'gpmoto']"
1492455876325625858,12-Feb-2022 (11:09:44),"@uzikbaroroh @Tampandanbrni @zieziexfauzix @MotoGP Terima kasih kak sudah di koreksi, tapi pointnya yang kena serang ya tetap Pak Jokowi karena kebetulan dibangunnya di era Pak Jokowi, jadi apapun yg dibangun Pak Jokowi pasti dianggap gagal, padahal yang merancang bukan hanya Pak Jokowi saja tp mrka ttp aj mandang jelek mandalika","['terima', 'kasih', 'kak', 'koreksi', 'point', 'kena', 'serang', 'jokowi', 'bangun', 'era', 'jokowi', 'apa', 'bangun', 'jokowi', 'anggap', 'gagal', 'rancang', 'jokowi', 'mandang', 'jelek']"
1492455786664304641,12-Feb-2022 (11:09:22),"@Tampandanbrni @Bi84X @tutudetoxic @zieziexfauzix @MotoGP Kl lahan smua jg ada, tp kl mulai bnr2 dr 0 kita skrg blm pnya sirkuit Sblm mandalika ini rencananya ttp di sentul, dah ada layoutnya mlh tp gajadi Keputusan bagus jkw mandalika dijadiin sirkuit tnpa menyepelekan yg sblm2nya jg","['lahan', 'rencana', 'sentul', 'layoutnya', 'gajadi', 'putus', 'bagus', 'jkw', 'jadi', 'sepele']"
1492455647765426179,12-Feb-2022 (11:08:49),@democrazymedia Mana tuh si giring opini..ketum psi....coba kau k mandalika..apa brani kowar di sana.@Giring_Ganesha ..,"['tuh', 'giring', 'opini', 'tum', 'psi', 'coba', 'kau', 'berani', 'kowar']"
1492455425778028544,12-Feb-2022 (11:07:56),"@iwanbanaran Kemungkinan balapan di sirkuit Mandalika akan sangat ketat karena dari yang tercepat hingga 10 besar terpautnya sedikit, tinggal skill para rider yang bisa memenangkan balapan disini(Mandalika)","['balap', 'ketat', 'cepat', 'paut', 'tinggal', 'skill', 'rider', 'menang', 'balap']"
1492455190284619777,12-Feb-2022 (11:07:00),Jolor + mm beberapa kali ke indo. Tanpa mandalika juga hype motogp di indo udah dari sononya tinggi. Belum liat aje meleduknya forum detik + Twitter pas clash rossi vs mm di sepang dulu.,"['jolor', 'mm', 'kali', 'indonesia', 'hype', 'motogp', 'indonesia', 'sono', 'lihat', 'leduk', 'forum', 'detik', 'twitter', 'pas', 'clash', 'rossi', 'vs', 'mm', 'sepang']"
1492454954455363584,12-Feb-2022 (11:06:04),"@kisbet_ Iya bgt 👍 Wlu suka kdrama tp tetap aja motogp, F1 selalu di hati sdh puluhan thn sjk balita.  Juga setan merah yg sekarg jarang menang 😢 Msh ingat jmn rame2 ke Sepang dulu, juga night race di S'pore. Jd pengin ke Mandalika juga.","['iya', 'banget', 'wlu', 'suka', 'kdrama', 'motogp', 'hati', 'puluh', 'balita', 'setan', 'merah', 'sekarg', 'jarang', 'menang', 'jmn', 'rame', 'sepang', 'night', 'race', 'pore', 'pengin']"
1492454876181594112,12-Feb-2022 (11:05:45),"@BurhanMuhtadi Berita 2 minggu kedepan :  ""Masih ingat Fotografer yang habiskan Rp6 juta untuk swab di Mandalika?? Beginilah kondisinya sekarang""","['berita', 'minggu', 'depan', 'fotografer', 'habis', 'rp', 'juta', 'swab', 'kondisi']"
1492454310239944710,12-Feb-2022 (11:03:30),Jaminan Hari Tua  Jauh lebih penting dari pada Mandalika,"['jamin', 'tua']"
1492454300466909186,12-Feb-2022 (11:03:28),@andialmeera @democrazymedia Wkwk.. kasian kaum BSH gak bisa hijilat2 formula eek bisanya cuma hujad Mandalika 😂😂 tp ternyata nonton juga. Munafikun emang kaum2 bsh,"['kasihan', 'kaum', 'bsh', 'hijilat', 'formula', 'eek', 'bisa', 'hujad', 'tonton', 'munafikun', 'kaum', 'bsh']"
1492454252521811971,12-Feb-2022 (11:03:16),Gw punya sih foto di #Mandalika waktu baru dibangun.. emang bagus banget viewnya.. Tks SBY ☺️,"['foto', 'bangun', 'bagus', 'banget', 'viewnya', 'tks', 'surabaya']"
1492453672650899456,12-Feb-2022 (11:00:58),Nanti tikungan-tikungan ikonik di Mandalika namanya apa aja ya?,"['tikung', 'tikung', 'ikonik', 'nama']"
1492453606435405826,12-Feb-2022 (11:00:42),Letsgo mandalika astra honda yamaha suzuki penjualan motor meroket sampai tahun 2100 diamond diamond!,"['letsgo', 'astra', 'honda', 'yamaha', 'suzuki', 'jual', 'motor', 'roket', 'diamond', 'diamond']"
1492453536734781442,12-Feb-2022 (11:00:26),@prayogayuliano @kumparan Motogp Mandalika go to internasional. Formula E go to KPK. Jgn nangis ya buzzer nasbung,"['motogp', 'go', 'internasional', 'formula', 'go', 'kpk', 'menang', 'buzzer', 'nasbung']"
1492453102020022272,12-Feb-2022 (10:58:42),"@bangyupi_006 Buruk apanya mereka semua pertama liat sirkuit Mandalika padah jatuh hati tuh, dan debunya udah di bersihin Drun","['buruk', 'apa', 'lihat', 'padah', 'jatuh', 'hati', 'tuh', 'debu', 'bersihin', 'kadrun']"
1492452914702405632,12-Feb-2022 (10:57:57),"@SantorinisSun Ga perlu trending di hesteg, karena mandalika ga pake hesteg udah bikin riders2 , team kru dan para pecinta motogp seluruh dunia jatuh cinta sm mandalika, follower raffi ahmad boleh puluhan juta, pembalap motogp 1 or 2jt, tp share mereka ke segala penjuru dunia followernya","['trending', 'hesteg', 'pakai', 'hesteg', 'bikin', 'riders', 'team', 'kru', 'cinta', 'motogp', 'dunia', 'jatuh', 'cinta', 'follower', 'raffi', 'ahmad', 'puluh', 'juta', 'balap', 'motogp', 'orang', 'juta', 'share', 'penjuru', 'dunia', 'followernya']"
1492452872855822338,12-Feb-2022 (10:57:47),@OposisiCerdas Cuman gimmick ntu...yuk kita smua dukunh motogp mandalika sucses besar,"['cuman', 'gimmick', 'ntu', 'yuk', 'dukunh', 'motogp', 'sukses']"
1492452850118856704,12-Feb-2022 (10:57:42),@Pawiro08853008 Aku Mandalika,[]
1492452834213711877,12-Feb-2022 (10:57:38),"@denkmit @themandalikagp Gub @ridwanhr yg pernah nonton WSBK, beneran sprti ini kah inprastruktur dri hotel menuju ke sirkuit Mandalika?","['gub', 'tonton', 'wsbk', 'benar', 'kah', 'inprastruktur', 'hotel']"
1492452814727299074,12-Feb-2022 (10:57:34),"Dulu kita bangga sekali punya sirkuit Sentul, penyelenggara F1, tapi sekaligus miris karena tak punya pembalap F1 yg mendunia. Mandalika?","['bangga', 'sentul', 'selenggara', 'miris', 'balap', 'dunia']"
1492452745043144704,12-Feb-2022 (10:57:17),"@givanet81 @democrazymedia Eeeealah mandalika punya kita semua, INDONESIA, harusnya d support aneh banget.","['eeeealah', 'indonesia', 'support', 'aneh', 'banget']"
1492452324417028097,12-Feb-2022 (10:55:37),@SantorinisSun Keren. . . .  Emak emak di pinggir sirkuit Mandalika. . . .,"['keren', 'emak', 'emak', 'pinggir']"
1492452182620139523,12-Feb-2022 (10:55:03),@SantorinisSun Apa kata mrk2 ini soal MANDALIKA ?????!!!!!  @RizalRamli_id  @ReflyHZ  Rocky Gerung @msaid_didu  @fadlizon  @ichsanudin_Noor  @MardaniAliSera @MSKaban3 @hnurwahid @TofaTofa_id,"['rocky', 'gerung']"
1492452165868466176,12-Feb-2022 (10:54:59),"@democrazymedia Lah ini media bego, padahal percobaan race 1 dan ke 2 sudah selesai dan sukses. Mandalika sudah suksea mending lu jualan tau goreng aja min.","['media', 'bego', 'coba', 'race', 'selesai', 'sukses', 'sukses', 'mending', 'jual', 'tau', 'goreng', 'min']"
1492452100085002240,12-Feb-2022 (10:54:43),"@RaniKancana__ Setuju bahkan krn Mandalika ,500 hotel di Bali fully booked. Bravo pak Jokowi. Semangat terus kerja kerja kerja.","['tuju', 'hotel', 'bal', 'fully', 'booked', 'bravo', 'jokowi', 'semangat', 'kerja', 'kerja', 'kerja']"
1492452050193756161,12-Feb-2022 (10:54:31),"Pak Jokowi telah sukses membangun Sirkuit Mandalika, dan sudah digunakan untuk balap WSBK di 2021, Di 2022 ada MotoGP,  Prediksi gw, cuma prediksi lho ya... Setelah ini Pak Jokowi akan turun tangan menyelesaikan projects Formula E, tinggal nunggu momen aja","['jokowi', 'sukses', 'bangun', 'wsbk', 'motogp', 'prediksi', 'prediksi', 'lho', 'jokowi', 'turun', 'tangan', 'selesai', 'projects', 'formula', 'tinggal', 'tunggu', 'momen']"
1492451979435524100,12-Feb-2022 (10:54:14),"@FaisalBasri Ternyata team kreatif pak  Jokowi lebih hebat2 dari pada, katanya para ahli2 yg bernarasi di medsos. Yang ujungnya cari pekerjaan.  Team pak Jokowi diam,bekerja ujungnya jabatan, pelabuhan jadi  dst. Sirkuit Mandalika sudah bisa dipakai.   Benar kata pepatah, tong ko. . . . .","['team', 'kreatif', 'jokowi', 'hebat', 'ahli', 'narasi', 'medsos', 'ujung', 'cari', 'kerja', 'team', 'jokowi', 'diam', 'ujung', 'jabat', 'labuh', 'dst', 'pakai', 'pepatah', 'tong']"
1492451914797445125,12-Feb-2022 (10:53:59),"@ragatpratama81_ dibalik suksesnya mandalika, ada tumbal","['balik', 'sukses', 'tumbal']"
1492451840948015108,12-Feb-2022 (10:53:41),@OposisiCerdas Otak e-bong lgs bekerja : pst pembalap kadrun yg disusupin buat jelek2in mandalika  🤣🤣,"['otak', 'cebong', 'langsung', 'balap', 'kadrun', 'disusupin', 'jelek']"
1492451781720571910,12-Feb-2022 (10:53:27),@folklovermore93 iya pada manfaatin exposure besar nya mandalika. ya kali marc makan gorengan 😭🤣,"['iya', 'manfaatin', 'exposure', 'kali', 'marc', 'makan', 'goreng']"
1492451656046616576,12-Feb-2022 (10:52:57),"@alan_dofa @OposisiCerdas Ya silahkan mas.. datang lah ke mandalika. Bantuin jokoplo, isepin debu disana..","['sila', 'bantuin', 'jokoplo', 'isepin', 'debu', 'sana']"
1492451043560816643,12-Feb-2022 (10:50:31),"@detikoto Klo' ngga'mau disuruh bersih"", Yo kamu Ngga' boleh mbalapan d Mandalika,☝️  Yo harus mau la,.. nggole'k.kerjaan itu susah sekarang .misih bagus punya' gawean ..Munk Mau kamu dipeCat.?  Kebut kebutannn wae kerjaan mu👈🤣","['suruh', 'bersih', 'mbalapan', 'nggole', 'kerja', 'susah', 'misih', 'bagus', 'gawean', 'munk', 'pecat', 'kebut', 'kebutannn', 'wae', 'kerja', 'mu']"
1492450865818763266,12-Feb-2022 (10:49:49),"@OposisiCerdas Satu orang saja dan tdk mewakili yg lain.. Hora ngaruh.. Ga melu balapan yo karepmu ora popo, msh ada yg lain yg lebih hebat dan siap menikmati trek baru di Mandalika..  Warga +62 tetep bangga dan siap dukung penuh aksi pebalap di Mandalika","['orang', 'wakil', 'hora', 'ngaruh', 'melu', 'balap', 'karepmu', 'ora', 'popo', 'hebat', 'nikmat', 'trek', 'warga', 'bangga', 'dukung', 'penuh', 'aksi', 'balap']"
1492450445964767235,12-Feb-2022 (10:48:09),Hasil untuk pasaran Singapore hari ini adalah : Nomor : 9214 Shio : Kerbau Selamat untuk pemenang...!!!  #texaspokercc #togelsingapore Sirkuit Mandalika,"['hasil', 'pasar', 'singapore', 'nomor', 'shio', 'kerbau', 'selamat', 'menang']"
1492450227651231752,12-Feb-2022 (10:47:17),@alan_dofa @OposisiCerdas Masnya turun ke mandalika..  Isepin tuh debu sm kerikil.   Ayo mas kamu bisa. Bantuin jokowi. Biar nama dia melambung sejagat alam gaib,"['mas', 'turun', 'isepin', 'tuh', 'debu', 'kerikil', 'ayo', 'bantuin', 'jokowi', 'biar', 'nama', 'lambung', 'jagat', 'alam', 'gaib']"
1492450052446769154,12-Feb-2022 (10:46:35),"@ngaco_aje_lagi @MahkamahAgung ngeri juga yak, kasus tanah yg besar ini , Rakyat Vs Oligarki di Mandalika","['ngeri', 'tanah', 'rakyat', 'vs', 'oligarki']"
