id,date,tweet,tweet_proc,score,polarity
1492495235423031300,12-Feb-2022 (13:46:08),"Hasil live draw TAIWAN pada 12 Februari 2022 Result : 4606 Shio : Ayam Selamat kepada para pemenang, Salam Jackpot !  #jayabet #keluarantogel #mandalika","['hasil', 'live', 'draw', 'taiwan', 'februari', 'result', 'shio', 'ayam', 'selamat', 'menang', 'salam', 'jackpot']",7,positive
1492494984796598272,12-Feb-2022 (13:45:08),@OposisiCerdas Sekelas Indonesia belum mampu berbuat ...bikin malu ...mana junjunganx mandalika ...mana yg pencetus pembuat sirkuit ini ...mana ...membuat kecewa para pembalap .....makan tooo sirkuit mu👎👎👎👎,"['kelas', 'indonesia', 'buat', 'bikin', 'malu', 'mana', 'junjunganx', 'mandalika', 'mana', 'cetus', 'buat', 'sirkuit', 'mana', 'buat', 'kecewa', 'balap', 'makan', 'tooo', 'sirkuit', 'mu']",-3,negative
1492494581350682625,12-Feb-2022 (13:43:32),@firzahusainInc Sirkuit Mandalika keren. Kadrun pada kepanasan.,"['sirkuit', 'mandalika', 'keren', 'kadrun', 'panas']",1,positive
1492494448152166400,12-Feb-2022 (13:43:00),"Yo ngakune punk, yo ngakune aktivis, yo ngakune penyalur suara rakyat. Alah jembut alaska gk bedo karo politikus jaman saiki sek mbiyen e aktivis. Nggolek raine bedone mbiyen terjun lapangan, saiki via sosmed. Mending sok neng mandalika ndelok gp ndelok michael schumacer balapan.","['ya', 'ngakune', 'punk', 'ya', 'ngakune', 'aktivis', 'ya', 'ngakune', 'salur', 'suara', 'rakyat', 'alah', 'jembut', 'alaska', 'bedo', 'karo', 'politikus', 'jaman', 'saiki', 'sek', 'mbiyen', 'aktivis', 'nggolek', 'raine', 'bedone', 'mbiyen', 'terjun', 'lapang', 'saiki', 'via', 'sosmed', 'mending', 'sok', 'neng', 'mandalika', 'ndelok', 'gp', 'ndelok', 'michael', 'schumacer', 'balap']",11,positive
1492494317843144704,12-Feb-2022 (13:42:29),@orlap2021 @aniesfor2024 @aniesbaswedan Ini sama Mandalika juga ga bang,"['mandalika', 'bang']",0,positive
1492494272339542019,12-Feb-2022 (13:42:18),"@GheitsaR @democrazymedia sebenarnya bukan jelekin mandalika cuma gedek aja dikit2 diklaim dikit2 diklaim,,,","['jelek', 'mandalika', 'gedek', 'dikit', 'klaim', 'dikit', 'klaim']",-13,negative
1492494210259316737,12-Feb-2022 (13:42:03),"Makasih kerja kerasnya bapak2 yg lagi kerja bangun Mandalika. Sambil istirahat, nonton motogp live depan mata:)","['terima', 'kasih', 'kerja', 'keras', 'kerja', 'bangun', 'mandalika', 'istirahat', 'tonton', 'motogp', 'live', 'mata']",2,positive
1492494111001444353,12-Feb-2022 (13:41:39),"@NgkongRoses @MotoGP @democrazymedia Ga ngaruh Ngkong tu media abal-abal kek gitu, paling yg baca kaum sakit hati kronis oposisi planga plongo  Beda ama @MotoGP otomatis Mandalika 🇮🇩 mendunia","['ngaruh', 'ngkong', 'media', 'abal-abal', 'kayak', 'begitu', 'baca', 'kaum', 'sakit', 'hati', 'kronis', 'oposisi', 'planga', 'plongo', 'beda', 'otomatis', 'mandalika', 'dunia']",-14,negative
1492494103808188417,12-Feb-2022 (13:41:38),Itu sirkuit mandalika debunya d kumpulin d buang jauh apa cuma d semprot ke pinggir ? Takutnya d semprot ke pinggir kena angin ke tengah lagi,"['sirkuit', 'mandalika', 'debu', 'kumpulin', 'buang', 'semprot', 'pinggir', 'takut', 'semprot', 'pinggir', 'kena', 'angin']",-30,negative
1492494080261373953,12-Feb-2022 (13:41:32),"@democrazymedia Kemaren memang dorna sempet komplain soal trek kotor, pre season test sempet dihentikan buat bersihin trek, so now it's clear, kl soal fasilitas penunjang lainnya emang blm slese, apalagi mandalika kan konsepnya street circuit, soal aspal itu udh pake aspal yg bagus banget","['kemarin', 'dorna', 'komplain', 'trek', 'kotor', 'pre', 'season', 'test', 'henti', 'bersihin', 'trek', 'sok', 'now', 'clear', 'fasilitas', 'tunjang', 'slese', 'mandalika', 'konsep', 'street', 'circuit', 'aspal', 'pakai', 'aspal', 'bagus', 'banget']",-15,negative
1492494070429937666,12-Feb-2022 (13:41:30),"@MotoGP makan gorengan + kopi item , terus sebat samsu itu mantap beud . best seat in mandalika 😁","['makan', 'goreng', 'kopi', 'item', 'sebat', 'samsu', 'mantap', 'banget', 'best', 'seat', 'mandalika']",-1,negative
1492493178905137154,12-Feb-2022 (13:37:57),Belum bisa lihat MotoGP di sirkuit mandalika rizki nya belum ada,"['lihat', 'motogp', 'sirkuit', 'mandalika', 'rizki', 'nya']",7,positive
1492493089532887041,12-Feb-2022 (13:37:36),@energitodayID @Keyamana @pertamina @KemenBUMN Dalam hal ini pertamina juga memikirkan keberadaan umkm di sekitar Mandalika.,"['pertamina', 'pikir', 'ada', 'umkm', 'mandalika']",0,positive
1492492765225127936,12-Feb-2022 (13:36:19),"@energitodayID @Keyamana @pertamina @KemenBUMN Yuk para ukm di sekitar Mandalika, bersiaplah dengan hal berikut.","['yuk', 'ukm', 'mandalika', 'siap', 'ikut']",2,positive
1492492726864330760,12-Feb-2022 (13:36:09),@ardavic_ @riryby Nama gayanya adalah “belah tengah lintas mandalika”,"['nama', 'gaya', 'belah', 'lintas', 'mandalika']",-5,negative
1492492556680441859,12-Feb-2022 (13:35:29),@tirta_cipeng Kl sampe Mandalika salamin sama MM93 yaa Dok 🤣,"['mandalika', 'salamin', 'mm', 'ya', 'dok']",8,positive
1492492539630264321,12-Feb-2022 (13:35:25),"@kisbet_ Moga sehabis motogp Mandalika ini tidak ada lagi yg namanya Corona,karena acara ini sukses dan lancar","['moga', 'habis', 'motogp', 'mandalika', 'nama', 'corona', 'karena', 'acara', 'sukses', 'lancar']",3,positive
1492492472039055360,12-Feb-2022 (13:35:09),"ini tiap ada postingan motogp, riders gp, tim2 motogp tentang mandalika pasti selalu ada yg komen kalo mereka tuh 'pansos'. kek wtf kALIAN PEMIKIRANNYA KENAPASIH ANJING?!!?! bukannya makasih indonesia udah dipromoin biar SEDUNIA TAU KALO INDONESIA SEBAGUS ITU malah dikatain.","['postingan', 'motogp', 'riders', 'gp', 'tim', 'motogp', 'mandalika', 'komen', 'kalo', 'tuh', 'pansos', 'kayak', 'wtf', 'pikir', 'kenapasih', 'anjing', 'terima', 'kasih', 'indonesia', 'dipromoin', 'biar', 'dunia', 'tau', 'kalo', 'indonesia', 'bagus', 'katai']",-21,negative
1492492427654959104,12-Feb-2022 (13:34:58),Kelakar tengok habis jahanam motor rider motogp lepas practice track Mandalika. Serupa masuk dakar rally.,"['kelakar', 'tengok', 'habis', 'jahanam', 'motor', 'rider', 'motogp', 'lepas', 'practice', 'track', 'mandalika', 'masuk', 'dakar', 'rally']",-14,negative
1492492261422407682,12-Feb-2022 (13:34:18),Udane pindahan seko Mandalika ki mesti,"['udane', 'pindah', 'seko', 'mandalika', 'ki', 'mesti']",-8,negative
1492492205336166400,12-Feb-2022 (13:34:05),"@VIVAcoid Harusnya mendesak pak Prabowo supaya harga minyak goreng terjangkau , trus ke Kapolri turunin pasukan ke Mandalika sirkuitnya banyak kerikil , gituuuuuu..gimana sih psi...Luh kan pada pinter...and cerdas anak muda moncer otaknya semua...","['desak', 'prabowo', 'harga', 'minyak', 'goreng', 'jangkau', 'kapolri', 'turunin', 'pasu', 'mandalika', 'sirkuit', 'kerikil', 'gituuuuuu', 'bagaimana', 'sih', 'psi', 'lu', 'pintar', 'and', 'cerdas', 'anak', 'muda', 'moncer', 'otak', 'semua']",-12,negative
1492492179402465285,12-Feb-2022 (13:33:59),@Alexand39312118 @democrazymedia Kalau moto gp nya sudah setuju race di mandalika mau apa? Cari berita itu di media resmi nya bkn di media abal2,"['moto', 'gp', 'nya', 'tuju', 'race', 'mandalika', 'apa', 'cari', 'berita', 'media', 'resmi', 'nya', 'media', 'abal']",-9,negative
1492492012914102278,12-Feb-2022 (13:33:19),"Tiba di Sirkuit Mandalika, Marc Marquez Langsung Diburu Media-Media Asing #LengkapCepatBeritanya #Olahraga #Sport #MotoGP #Grandprix.","['sirkuit', 'mandalika', 'marc', 'marquez', 'langsung', 'buru', 'media', 'asing']",1,positive
1492491911369682944,12-Feb-2022 (13:32:55),sepang ketar ketir nggak sih liat sirkuit Mandalika ?,"['sepang', 'ketar', 'tir', 'sih', 'lihat', 'sirkuit', 'mandalika']",0,positive
1492491726346338305,12-Feb-2022 (13:32:11),@MotoGP Anda berjasa ikut membangun kemewahan sirkuit Mandalika tapi tidak diberi tempat duduk VIP hehe...,"['jasa', 'bangun', 'mewah', 'sirkuit', 'mandalika', 'duduk', 'vip', 'hehe']",4,positive
1492491425774436352,12-Feb-2022 (13:30:59),"Wadaw homicide vs sid 🤭 sayang bli jr(x) lagi didalem, kalo nggak seru nih adu argumen.. btw emang jadi sum41 maret ke mandalika? 🤔","['wadaw', 'homicide', 'vs', 'sid', 'sayang', 'beli', 'jr', 'kali', 'dalem', 'kalo', 'seru', 'nih', 'adu', 'argumen', 'btw', 'sum', 'maret', 'mandalika']",-10,negative
1492491349052235778,12-Feb-2022 (13:30:41),anjing mandalika ternyata beneran secakep itu,"['anjing', 'mandalika', 'benar', 'cakep']",-2,negative
1492491177227997184,12-Feb-2022 (13:30:00),JUAL NETFLIX ANTI HOLD GARANSI  SHR 45K/bln PRV 190K/bln  MINAT?DM/WA  Apple music viu grammarly youtube prime disney hotstar wetv vidio spotify iflix hbo go max iqiyi mola tv murah han jisung gofar yusuf handsome jaminan skz maybelline sena mandalika chaewon lamar malmingan F,"['jual', 'netflix', 'anti', 'hold', 'garansi', 'shr', 'kak', 'bulan', 'prv', 'kak', 'bulan', 'minat', 'dm', 'wa', 'apple', 'music', 'viu', 'grammarly', 'youtube', 'prime', 'disney', 'hotstar', 'wetv', 'vidio', 'spotify', 'iflix', 'hbo', 'go', 'max', 'iqiyi', 'mola', 'tv', 'murah', 'han', 'jisung', 'gofar', 'yusuf', 'handsome', 'jamin', 'skz', 'maybelline', 'sena', 'mandalika', 'chaewon', 'lamar', 'malmingan', 'f']",-1,negative
1492491129417531394,12-Feb-2022 (13:29:49),"@yusuf_dumdum @pikiran_rakyat Sungguh Saya TIDAK rela Sirkuit Mandalika yg diakui keindahanya mencuri hati para pembalap Moto GP, lah disamakan sama sirkuit mbuh gak jelas??? Hellowww...","['sungguh', 'rela', 'sirkuit', 'mandalika', 'aku', 'keindahanya', 'curi', 'hati', 'balap', 'moto', 'gp', 'sama', 'sirkuit', 'embuh', 'jelas', 'hellowww']",2,positive
1492490784696041476,12-Feb-2022 (13:28:26),"Kata Dovizioso Bahan aspal di Sirkuit Mandalika , terlihat terlepas saat menjalani tes MotoGP Mandalika. Ini salah satu hal yg harus diperbaiki","['dovizioso', 'bahan', 'aspal', 'sirkuit', 'mandalika', 'lepas', 'jalan', 'tes', 'motogp', 'mandalika', 'salah', 'baik']",-7,negative
1492490401063706625,12-Feb-2022 (13:26:55),@marcmarquez93 Ayoo @iwan_wikan  &amp; Genk GS bakulan es degan Ng Mandalika 😂😂,"['ayo', 'amp', 'genk', 'gs', 'bakul', 'es', 'degan', 'ng', 'mandalika']",4,positive
1492490386287493120,12-Feb-2022 (13:26:51),"Sungguh ingin menonton motogp mandalika, tapi harga tiketnya buset. Kudu lembur berapa kali dulu tuh wkwk","['sungguh', 'tonton', 'motogp', 'mandalika', 'harga', 'tiket', 'buset', 'kudu', 'lembur', 'kali', 'tuh']",2,positive
1492490278556471297,12-Feb-2022 (13:26:26),Aspal mandalika ternyata blm sesuai peruntukan standar sirkuit balapan   Mangkrak lagi dong ?,"['aspal', 'mandalika', 'sesuai', 'untuk', 'standar', 'sirkuit', 'balap', 'mangkrak']",1,positive
1492490050176978947,12-Feb-2022 (13:25:31),"@Yunus_portrait Jangan ngadi2 zzer 🤦🏻‍♂️ lu boleh proud tpi jngn bodoh juga lh, itu bukan di Mandalika cuyy","['ngadi', 'zzer', 'lu', 'proud', 'bodoh', 'lah', 'mandalika', 'cuy']",5,positive
1492489899718574089,12-Feb-2022 (13:24:55),@bangkrib399851 @MotoGP Hahahaha..lumba2 gk ikut ke Mandalika.🤣🤣🤣🤣,"['lumba', 'mandalika']",0,positive
1492489767283740672,12-Feb-2022 (13:24:24),Tp mandalika sekarang cakep bener dehh ijo semuaa. Lah gue dulu kesana rumputnya kuning kering lol😭😭👍🏻👍🏻😭😭👍🏻👍🏻,"['mandalika', 'cakep', 'deh', 'ijo', 'semuaa', 'gue', 'kesana', 'rumput', 'kuning', 'kering', 'lol']",0,positive
1492489130898382851,12-Feb-2022 (13:21:52),@givanet81 @democrazymedia sirkuit mandalika rasa dalanan gedangan - aloha 😁,"['sirkuit', 'mandalika', 'dalanan', 'gedang', '-', 'aloha']",-4,negative
1492488972500549640,12-Feb-2022 (13:21:14),"@tanganbelang_tb @Anjar777 Kira2 jauh mana ya rumah Gofar sama Mandalika, ye Bang? 🤔","['ya', 'rumah', 'gofar', 'mandalika', 'ye', 'bang']",7,positive
1492488130607599621,12-Feb-2022 (13:17:54),"@givanet81 @KompasTV tinggal stim juga di pinggiran mandalika beres,kek mobil safety wsbk 🤭","['tinggal', 'stim', 'pinggir', 'mandalika', 'beres', 'kayak', 'mobil', 'safety', 'wsbk']",-8,negative
1492487893507801090,12-Feb-2022 (13:16:57),"Laptime WSBK sama MotoGP di Mandalika ga beda jauh ternyata, emang udah sedeket itu sih perkembangan teknologi motornya.","['laptime', 'wsbk', 'motogp', 'mandalika', 'beda', 'nyata', 'sedeket', 'sih', 'kembang', 'teknologi', 'motor']",3,positive
1492487759377756160,12-Feb-2022 (13:16:25),"@givanet81 @democrazymedia Sabar. Namanya juga sirkuit baru, udah ada masukan dari team motoGP ""Tinggal sering dipakek aja lintasannya"". Jgn langsung negativ thingking, semua butuh proses, toh keluhan elo jauuuuh banget dgn mereka yg bangga sama sirkuit mandalika. Sabar ya, tunggu hari H-nya.","['sabar', 'nama', 'sirkuit', 'baru', 'masuk', 'team', 'motogp', 'tinggal', 'dipakek', 'lintas', 'langsung', 'negativ', 'thingking', 'butuh', 'proses', 'keluh', 'lo', 'jauuuuh', 'banget', 'bangga', 'sirkuit', 'mandalika', 'sabar', 'ya', 'tunggu', 'h-nya']",12,positive
1492487728847814656,12-Feb-2022 (13:16:18),"Sirkuit Mandalika diPuji Pemandangan nya, tapi belum untuk lintasan nya.","['sirkuit', 'mandalika', 'puji', 'pandang', 'nya', 'lintas', 'nya']",5,positive
1492487643182997507,12-Feb-2022 (13:15:57),@marcmarquez93 @MotoGP @HRC_MotoGP Koyone menang/kalah neng mandalika gak terlalu masalah yo @marcmarquez93 ... iso bertanding neng mandalika lan ngrasakke suasana sekitar e wae wes cukup seneng yo ... @Kemenparekraf,"['koyone', 'menang', 'kalah', 'neng', 'mandalika', 'ya', 'iso', 'tanding', 'neng', 'mandalika', 'lan', 'ngrasakke', 'suasana', 'wae', 'wes', 'senang', 'ya']",18,positive
1492487497309655040,12-Feb-2022 (13:15:23),"@adiityaarizkii Kayaknya ke mandalika asik ini, buka pencucian motor kilat wkwkw","['kayak', 'mandalika', 'asik', 'ini', 'buka', 'cuci', 'motor', 'kilat']",2,positive
1492487441256976387,12-Feb-2022 (13:15:09),Orang kuat terheran' liat orang indonesia di mandalika wkkwkw,"['orang', 'kuat', 'heran', 'lihat', 'orang', 'indonesia', 'mandalika']",3,positive
1492487407375388677,12-Feb-2022 (13:15:01),@tirta_cipeng kalo di undang mah ngapain nolak ya dok? kalo akumah tetep gass budal mandalika gar pil rem blong hehehehe  semangat dok,"['kalo', 'undang', 'mah', 'kapai', 'nolak', 'ya', 'dok', 'kalo', 'akumah', 'gass', 'budal', 'mandalika', 'gar', 'pil', 'rem', 'blong', 'hehehehe', 'semangat', 'dok']",9,positive
1492487100654317571,12-Feb-2022 (13:13:48),@tiket Duh seneng baanget klu tiba2 dapat tiket ke Mandalika ya min 😍,"['duh', 'senang', 'banget', 'tiket', 'mandalika', 'ya', 'min']",2,positive
1492486964813053959,12-Feb-2022 (13:13:16),"Yiuk ah nabung kita ke mandalika, ke sepang kagak bisa mandalika bisa kali 🤣","['yiuk', 'ah', 'nabung', 'mandalika', 'sepang', 'kagak', 'mandalika', 'kali']",-3,negative
1492486905250054149,12-Feb-2022 (13:13:01),Semoga menjadikan warga lokal Mandalika-Lombok khususnya dan rakyat Indonesia umumnya semakin maju secara perekonomianya. 🤲🏻  (Mas Dedi / Sedulur Al Ma'shum),"['moga', 'jadi', 'warga', 'lokal', 'mandalika-lombok', 'rakyat', 'indonesia', 'maju', 'perekonomianya', 'mas', 'dedi', 'dulur', 'al', 'sama', 'shum']",3,positive
1492486760403640320,12-Feb-2022 (13:12:27),"@democrazymedia bicara dari segi keselamatan,,pembalap pasti akan menyuarakan secara real ke crew atau media yg menanyakan,,dan itu hal yg lumrah,,beda lg soal twitteran dari akun @MotoGP soal sirkuit mandalika bgs,,itu secara kasat mata dr pihak dorna.","['bicara', 'segi', 'selamat', 'balap', 'suara', 'real', 'crew', 'media', 'tanya', 'dan', 'lumrah', 'beda', 'twitteran', 'akun', 'sirkuit', 'mandalika', 'bagus', 'itu', 'kasat', 'mata', 'dorna']",-4,negative
1492486284052668417,12-Feb-2022 (13:10:33),"@democrazymedia Yg bilang mandalika jelek udh pasti kadrun, ga ada lagi tuh,,,","['bilang', 'mandalika', 'jelek', 'kadrun', 'tuh']",-5,negative
1492485330712563712,12-Feb-2022 (13:06:46),"Akhir2 ini di branda aku notifnya yg sering muncul @MotoGP yg sekarang diadakan di sirkuit Mandalika Indonesia ,Syukur Alhamdulillah Indonesia smakin maju dan ini dibuktikan dgn adnya Sirkuit Mandalika dan  didatangkannya para pembalap yg bertalenta dan ternama  Jdi ikut bangga😊","['branda', 'notifnya', 'muncul', 'ada', 'sirkuit', 'mandalika', 'indonesia', 'syukur', 'alhamdulillah', 'indonesia', 'maju', 'bukti', 'adnya', 'sirkuit', 'mandalika', 'datang', 'balap', 'talenta', 'nama', 'bangga']",9,positive
1492484943230156800,12-Feb-2022 (13:05:14),"Lagi hype banget @MotoGP di mandalika. Klo menurut gw pribadi sih harus ada persiapan lbh matang lagi. Masih banyak keluhan dari para rider lho, padahal race tinggal bulan depan","['hype', 'banget', 'mandalika', 'kalo', 'gue', 'pribadi', 'sih', 'siap', 'matang', 'lagi', 'keluh', 'rider', 'lho', 'race', 'tinggal']",-3,negative
1492484817258094592,12-Feb-2022 (13:04:44),"Polisi berhasil ngejaring drone² liar pada hari Sabtu ini di sirkit Mandalika.  Semoga aparat melakukan hal serupa saat event digelar bulan depan, terutama ngejaring kadroon² liar di lokasi 😂  #MandalikaGP","['polisi', 'hasil', 'ngejaring', 'drone', 'liar', 'sabtu', 'sirkit', 'mandalika', 'moga', 'aparat', 'event', 'gelar', 'depan', 'ngejaring', 'kadroon', 'liar', 'lokasi']",3,positive
1492484508687290368,12-Feb-2022 (13:03:30),"Tak hanya hotel di daerah Kuta, Mandalika, hotel-hotel yang berlokasi di luar Mandalika, yang juga telah bersiap untuk menerima tamu dari luar pulau Lombok pun juga disiapkan kelistrikannya. Salah satunya Lombok Astoria Hotel yang berlokasi di Mataram.","['hotel', 'daerah', 'kuta', 'mandalika', 'hotel', 'lokasi', 'mandalika', 'terima', 'tamu', 'pulau', 'lombok', 'siap', 'listrik', 'salah', 'satu', 'lombok', 'astoria', 'hotel', 'lokasi', 'mataram']",4,positive
1492483835015008258,12-Feb-2022 (13:00:49),"Buat yg suka motoGP, harga tiket di Mandalika worth banget sih. Weekend pass yg premium aja ga sampai 3jt. Bisa sekalian liburan pula.","['suka', 'motogp', 'harga', 'tiket', 'mandalika', 'worth', 'banget', 'sih', 'weekend', 'pas', 'premium', 'juta', 'libur', 'pula']",16,positive
1492483695303094275,12-Feb-2022 (13:00:16),@AgungSu76387898 Mandalika membanggakan Indonesia pada dunia International.  Terima kasih Pak Jokowi 🇲🇨🇲🇨🇲🇨,"['mandalika', 'bangga', 'indonesia', 'dunia', 'international', 'terima', 'kasih', 'jokowi']",5,positive
1492483627493564416,12-Feb-2022 (13:00:00),JUAL NETFLIX ANTI HOLD GARANSI  SHR 45K/bln PRV 190K/bln  MINAT?DM/WA  Apple music viu grammarly youtube prime disney hotstar wetv vidio spotify iflix hbo go max iqiyi mola tv murah han jisung gofar yusuf handsome jaminan skz maybelline sena mandalika chaewon lamar malmingan D,"['jual', 'netflix', 'anti', 'hold', 'garansi', 'shr', 'kak', 'bulan', 'prv', 'kak', 'bulan', 'minat', 'dm', 'wa', 'apple', 'music', 'viu', 'grammarly', 'youtube', 'prime', 'disney', 'hotstar', 'wetv', 'vidio', 'spotify', 'iflix', 'hbo', 'go', 'max', 'iqiyi', 'mola', 'tv', 'murah', 'han', 'jisung', 'gofar', 'yusuf', 'handsome', 'jamin', 'skz', 'maybelline', 'sena', 'mandalika', 'chaewon', 'lamar', 'malmingan']",-1,negative
1492483342565924870,12-Feb-2022 (12:58:52),"@MellsDentist @democrazymedia Yg percaya siapa???dan yg ga percaya siapa juga?  Coba lu baca"" lagi komentar gua apa? Jangan asal ketik bales nya mikir nya belakangan...gua komentarin twit lu yg nyajiin pemandangan di Mandalika...trus lu ngejawab nya ngaur ngidul🤣","['percaya', 'siapa', 'dan', 'percaya', 'juga', 'coba', 'lu', 'baca', 'komentar', 'gua', 'apa', 'ketik', 'balas', 'nya', 'mikir', 'nya', 'belakang', 'gua', 'komentar', 'twit', 'lu', 'nyajiin', 'pandang', 'mandalika', 'terus', 'lu', 'ngejawab', 'nya', 'ngaur', 'ngidul']",-5,negative
1492483286127767560,12-Feb-2022 (12:58:39),@SantorinisSun Itu sirkuit Mandalika ko biasa aja aku pikir artistik banget desain nya kl itu sih normal,"['sirkuit', 'mandalika', 'pikir', 'artistik', 'banget', 'desain', 'nya', 'sih', 'normal']",7,positive
1492483039989231618,12-Feb-2022 (12:57:40),mandalika asik euy,"['mandalika', 'asik', 'euy']",4,positive
1492482921542074371,12-Feb-2022 (12:57:12),"Ternyata bukan soal sepakbola aja, wartawan yang gak berangkat ke Mandalika juga pada rempong bgt di media sosial. Banyak bikin spekulasi lewat ""cuitan"".","['sepakbola', 'saja', 'wartawan', 'berangkat', 'mandalika', 'repot', 'banget', 'media', 'sosial', 'bikin', 'spekulasi', 'cuit']",-7,negative
1492482311522500614,12-Feb-2022 (12:54:46),@duhmnas3 @pengarang_sajak Apaan mark marquez aja seneng ama mandalika ancam gk mau balapan gmn? Dorna aja ngewajarin klo sirkuit berdebu,"['mark', 'marquez', 'senang', 'mandalika', 'ancam', 'balap', 'bagaimana', 'dorna', 'ngewajarin', 'kalo', 'sirkuit', 'debu']",-6,negative
1492482255155261443,12-Feb-2022 (12:54:33),"Videonya mandalika, komentarnya jokowi.","['video', 'mandalika', 'komentar', 'jokowi']",0,positive
1492481995347496960,12-Feb-2022 (12:53:31),@energitodayID @pertamina @KemenBUMN Sirkuit mandalika akhirnha menggelar moto gp,"['sirkuit', 'mandalika', 'akhirnha', 'gelar', 'moto', 'gp']",2,positive
1492481796197347329,12-Feb-2022 (12:52:43),"@givanet81 @democrazymedia wih berarti sirkuitnya juga dong, semoga gak kepleset deh yg lagi balapan semoga aman aman aja #MotoGP di Mandalika ini","['wih', 'sirkuit', 'dong', 'moga', 'kepleset', 'deh', 'balap', 'moga', 'aman', 'aman', 'mandalika']",1,positive
1492481697669009410,12-Feb-2022 (12:52:20),@energitodayID @pertamina @KemenBUMN Mandalika saksi sejarah perhelatan moto gp,"['mandalika', 'saksi', 'sejarah', 'helat', 'moto', 'gp']",1,positive
1492481679465742338,12-Feb-2022 (12:52:16),@denkmit Mandalika internasional 😁,"['mandalika', 'internasional']",0,positive
1492480813501276160,12-Feb-2022 (12:48:49),@tiontionariko @marcmarquez93 Iyo masseeehh.. samsat mandalika apik tenan,"['iyo', 'masseeehh', 'samsat', 'mandalika', 'apik', 'tenan']",0,positive
1492480566888833027,12-Feb-2022 (12:47:50),"@cinggaro Yg menganggap lintasan sirkuit mandalika jelek, itu cuma krn kebencian hati aja.....!","['anggap', 'lintas', 'sirkuit', 'mandalika', 'jelek', 'benci', 'hati', 'saja']",-9,negative
1492480550791446534,12-Feb-2022 (12:47:46),"Sekelompok org usia produktif, berdemo dsktr Mandalika bbrpa hari sblm para pembalap tiba.  Keluhannya, ga ikut dipekerjakan dlm ajang skala international itu.  Pagini, puluhan rb org ttd petisi menolak kebijakan JHT cair 100% di umur 56th.","['kelompok', 'orang', 'usia', 'produktif', 'demo', 'dsktr', 'mandalika', 'balap', 'tiba', 'keluh', 'kerja', 'ajang', 'skala', 'international', 'itu', 'pagini', 'puluh', 'ribu', 'orang', 'ttd', 'petisi', 'tolak', 'bijak', 'jht', 'cair', 'umur', 'tahun']",-13,negative
1492480158481399811,12-Feb-2022 (12:46:13),"@_ArisBoky @istiraahat @TataDionita @democrazymedia @AleixEspargaro @MotoGP Padahal tinggal ketik keywords ""aleix espargaro mandalika"" beritanya berlimpah ruah","['arisboky', 'tinggal', 'ketik', 'keywords', 'aleix', 'espargaro', 'mandalika', 'berita', 'limpah', 'ruah']",-5,negative
1492480070597824515,12-Feb-2022 (12:45:52),"mandalika termasuk sirkuit paling indah loh, gegara pemandangan alamnya. orang² nggak hanya liat balapan tp sekaligus keindahan pantainya. ini belum selesai pembangunannya, ntar kalau udh selesai bakalan seindah apa sirkuit punyanya Indonesia.","['mandalika', 'sirkuit', 'indah', 'loh', 'gegara', 'pandang', 'alam', 'orang', 'lihat', 'balap', 'indah', 'pantai', 'selesai', 'bangun', 'entar', 'selesai', 'indah', 'sirkuit', 'punya', 'indonesia']",5,positive
1492479940393988099,12-Feb-2022 (12:45:21),Kalo dipikir pikir budget buat nonton gp di mandalika sama sepang emang lebih relatif murah sepang sihh dan jauh diatas rata rataa wqwq,"['kalo', 'pikir', 'pikir', 'budget', 'tonton', 'gp', 'mandalika', 'sepang', 'relatif', 'murah', 'sepang', 'sih', 'atas', 'rataa', 'wqwq']",-9,negative
1492479929258156034,12-Feb-2022 (12:45:18),"@Devi50910184 @rozikinmshobrie O.. Ngono ta 🤣🤣🤣sopo gacoan e kadrun, selamat mandalika ojo lali proses 🤣.. Omicron lagi on fire","['o', 'ngono', 'ta', 'sopo', 'gaco', 'kadrun', 'selamat', 'mandalika', 'ojo', 'lali', 'proses', 'omicron', 'on', 'fire']",-3,negative
1492479904650182661,12-Feb-2022 (12:45:12),"@erickthohir Banyak keluhan terkait lintasan sirkuit Mandalika Pak,","['keluh', 'kait', 'lintas', 'sirkuit', 'mandalika', 'pak']",1,positive
1492479886392688646,12-Feb-2022 (12:45:08),Itu tim balap d Mandalika ga ngeluhin internet yg lemod apa yak?,"['tim', 'balap', 'mandalika', 'ngeluhin', 'internet', 'lemod', 'ya']",0,positive
1492479548331421698,12-Feb-2022 (12:43:47),"@asyhadiw @mbudiwinoto @rezapahlevie24 @OposisiCerdas @AleixEspargaro ,motoGP racer and Aprillia Racing Team admire the Mandalika circuit, Lombok..  Ini sirkuit nyata dan sangat indah, bukan sirkuit gaib 😂😂😂 #MotoGPJokowi","['motogp', 'racer', 'and', 'aprillia', 'racing', 'team', 'admire', 'the', 'mandalika', 'circuit', 'lombok', 'sirkuit', 'nyata', 'indah', 'sirkuit', 'gaib']",-1,negative
1492479458900869120,12-Feb-2022 (12:43:26),eh motogp mandalika 😍,"['eh', 'motogp', 'mandalika']",0,positive
1492479320949813258,12-Feb-2022 (12:42:53),"@_MbakSri_ Yowis raurus, Franco kowe bersihin indomaret mandalika weee 🤪","['mbaksri', 'yowis', 'raurus', 'franco', 'kowe', 'bersihin', 'indomaret', 'mandalika', 'weee']",0,positive
