id,date,tweet
1536869035442249729,15-Jun-2022 (00:31:46),@Dandhy_Laksono Efek Mandalika belajar dari crasnya Mark Marquez 🫠
1536861976709648384,15-Jun-2022 (00:03:43),@vangalaxys @GunRomli Mandalika?
1536861772510273536,15-Jun-2022 (00:02:54),@geloraco Setelah GP Mandalika kini gagal menangani hujan di acara konser. Masih percaya Kelen dengan dukun?
1536861276596367363,15-Jun-2022 (00:00:56),@Giring_Ganesha Mandalika gimana ring
1536855601623355393,14-Jun-2022 (23:38:23),@Syarman59 @kemendagri @KPK_RI Jawab dong...ada komen dibawah yang objektif tuh dgn pertanyaan analogi yg sama ke mandalika. Jgn karena dengki jadi manusia konyol
1536852491639304192,14-Jun-2022 (23:26:02),"Waktu pertama dia muncul di mandalika, ku yakin dia bukan shaman yg sebenarnya, tp lebih kepada entertainer aja, karna setelahnya ya dia riding the wave  Pasti ada tim yg selalu ngasih saran ke nih orang untuk ini itu, agar trs dibicarakan https://t.co/FqS2t3ROWq"
1536846278419570689,14-Jun-2022 (23:01:20),"@IsnanZulfida @BudiKasmanto @marlina_idha Belum baca laporannya..? Mandalika untung, tapi dari sumbangan BUMN...😀"
1536844833741938688,14-Jun-2022 (22:55:36),@BudiKasmanto @mikaelwa63 @marlina_idha Gak usah bergaya... Mandalika gimana nasibnya?
1536844434473558016,14-Jun-2022 (22:54:01),Moto GP Mandalika kmrn apakabar? Emg gk sarat politisasi https://t.co/jDv4aJu1va
1536840795965509632,14-Jun-2022 (22:39:33),@BinsarRandy Mandalika kemaren gimana tuh? Apa ga diselidikin juga ? Aspalnya kan import kok bisa terbang2. Bikin malu. Sampe marquez geger otak. Tau ga negara kita di hina2 sama org asing cuma gara2 sirkuit.
1536828593728200704,14-Jun-2022 (21:51:04),@verry_vaganza @edwinsaid20 @Bang_Joe72 @CNNIndonesia Semua bangga demi Indonesia...formula e dan mandalika...hanya kalian bangsat pengkhianat yg senang adu domba https://t.co/FC0EfqcpN5
1536810781580623872,14-Jun-2022 (20:40:17),@kodachiiii  Knp di Mandalika knp ada Motor-GP. -- - Karena target mengangkat ekonomi yg signifikan dan mengangkat potensi NTB. Dan berekah buat Kami Berbisnis dengan BumDes di NTB semakin bergairah. #psychography
1536798654425464833,14-Jun-2022 (19:52:06),@vanillateee_ yuk ke mandalika
1536790477713731584,14-Jun-2022 (19:19:36),"@for_chennie @c_joanna13 🤭🤭🤭🤭 oh pantes sibuk ya jd pawang petir, kira-kira dia saudara bukan ya sama si pawang hujan mandalika😂😂😂"
1536779557281312768,14-Jun-2022 (18:36:13),random thought 💭  bayangin klo kunos masukin track Mandalika di ACC...bakalan auto balik sih
1536775579701506048,14-Jun-2022 (18:20:24),@eza_purnama08 @PSSI Marketing gp mandalika sukses lur wk
1536773282426687488,14-Jun-2022 (18:11:17),"@Mdy_Asmara1701 Main borong tiket sih,coba main natural kaya Mandalika 🥱🥱🥱"
1536771014759436288,14-Jun-2022 (18:02:16),"Selebrasi yang 11-12 kaya pas event GP mandalika, mungkin karna sadar jordan didukung jutaan masyarakat indo indonesia di piala asia ini https://t.co/52gRPzpAoY"
1536758571316445184,14-Jun-2022 (17:12:49),"@marlina_idha Formula E kagak penting amat, Mandalika event besar dan bnyak saja santuy, yg ada kalian itu yg meradang dan kecewa karena Mandalika bnyak event wkkkkk"
1536756274377162753,14-Jun-2022 (17:03:42),@detikcom Kalo motogp Mandalika pakai uang siapa?
1536753675007565824,14-Jun-2022 (16:53:22),"@sandiuno Bang sandi pake kaos nya tetap Mandalika, 🤟😍"
1536752511956451328,14-Jun-2022 (16:48:44),@azumi_tsuyoshie @msaid_didu Di mandalika aja gagal. 🤦
1536749746160685056,14-Jun-2022 (16:37:45),@Dennysiregar7 sumpah serapah muntah lantaran ada pesaing mandalika yg disupport aponsor bumn...lha ini tanpa mereka jalan..mau ketawa takut dosa
1536744604669661184,14-Jun-2022 (16:17:19),"@DoharlendH @ekowboy2 Betul2 kebodohan, bandingkan dengan mandalika dan ikn"
1536743158675083265,14-Jun-2022 (16:11:34),@massy11gsxr ogni riferimento a mandalika è puramente casuale
1536737166512259072,14-Jun-2022 (15:47:46),"Bts hiatus = mengumpulkan  jiwa jiwa fangirl akan motorsport+emyu mania mantap  Kayak ""yuk nih motogp tetep seru kok"" ""Fabio ternyata menarique"" ""hey yuk dukung Daniel Seb yuk"" ""emyu udah ganti pelatih loh"" ""yok mandalika singapur yokk""  Tapi terus inget ""bts kan BA-nya FE"" :"")"
1536736213117583360,14-Jun-2022 (15:43:59),Sumbu Pendek mana..??? Memang Pak Anis DOBOL.. Mandalika dikorbankan buat pencitraan!!!  https://t.co/W30REljOcG https://t.co/LGCNZ5MNKv
1536735587280883715,14-Jun-2022 (15:41:29),@triwul82 Di Mandalika rame pngin liat patung ya bong?
1536733569581727745,14-Jun-2022 (15:33:28),"@sang_pembalasan @ChusnulCh__ @Mdy_Asmara1701 Dari sekian bnyk penonton Formula E, ternyata turis asing nya cuma 1 orng... Hahaha... Malah mau disamakan dgn MotoGp Mandalika!"" Dasar ngeyel...🫢🫢🫢"
1536731167289790464,14-Jun-2022 (15:23:56),Pertamina Mandalika SAG Team kembali menunjuk Alex Toledo sebagai pembalap pengganti Gabriel Rodrigo di Moto2 #GermanGP akhir pekan ini. https://t.co/JBrJY4LDNK
1536724192174821377,14-Jun-2022 (14:56:13),Including the photo she posted when WSBK Mandalika last year... that photo in racing suit... thankfully I saved many of this photos... https://t.co/BVH7BhxNXq
1536718915174162432,14-Jun-2022 (14:35:14),"@OposisiCerdas Yaelah.....bikin sirkuit formula e juga krena g mw kalah sama yg di mandalika,yg muji juga pendukung2nya juga......tapi makasih y pak,indonesia jadi punya sirkuit internasional,. Dah jngan maju pilpres....bikin ribet"
1536718140146475008,14-Jun-2022 (14:32:10),"@MamahNoey @Dpram_Back Cimahi tea, si Rara eleh jeung Cuaca Cimahi, cimahi mah sanes kalengan siga Mandalika 🤣🤣🤣"
1536717903289929728,14-Jun-2022 (14:31:13),@GeiszChalifah Sekali kali cobain mandalika biar seneng..... hasilnya mandak tahu saya...
1536717261742145537,14-Jun-2022 (14:28:40),@taudahhh_ Mandalika
1536715572398161920,14-Jun-2022 (14:21:57),@republikaonline Maaf kepo. GP Ansor itu apanya GP Monaco atau GP Mandalika ya??
1536714323242123265,14-Jun-2022 (14:17:00),"Sobat BUMN,  Program Bakti BUMN di Mandalika yang mengusung tema ""Pilah Sampah untuk Mandalika Maju"" merupakan program perdana yang membuka rangkaian pilot project Program Bakti BUMN di tiga Destinasi Pariwisata Super Prioritas, yakni Mandalika, Sumba, dan Danau Toba."
1536713334137176064,14-Jun-2022 (14:13:04),"@idextratime Orang tiap ada dia acaranya malah diguyur hujan juga dah, di mandalika hujan, di bandung hujan juga. Ngapain juga masih udang."
1536711402617905153,14-Jun-2022 (14:05:23),"Prihatin sm jalan jpr, aspal biasa ga mental emg harus yg mirip aspal dri sirkuit mandalika sih 😩"
1536708626898833410,14-Jun-2022 (13:54:21),@idextratime Yah sebenernya yg pas di Mandalika juga itungannya gagal
1536708253744177152,14-Jun-2022 (13:52:53),@fadly_olly @GunRomli Formula E sudah sukses tanpa BUMN. Sudah selesai. Ini dibahas lagi hanya bentuk kekecewaan krn Formula E bisa berjalan sukses. Tak perlu lah pertamina jd sponsor ratusan milyar seperti di Mandalika. Kasihan BUMN sudah diperas 3.8T agar bisa balapan. 🤣
1536704751051497474,14-Jun-2022 (13:38:57),Persiapan Kejurnas Drag Bike di Sirkuit Mandalika: Inspeksi dari Garis Start hingga Finish https://t.co/DKmjzGZ4TN
1536697048795332611,14-Jun-2022 (13:08:21),🚨NUEVA SERIE EN EL CANAL TU ERES EL PROTAGONISTA ENTRA Y PARTICIPA 👉https://t.co/w3EIFAXjSE #MotoGP22 #F1 #MotoGP 😱 MOTOGP 22 MARIO AJI EN MANDALIKA CIRCUIT VICTORIA POR 0.000 MILESIMAS 😱 https://t.co/ZdWR9okLyq
1536695324928266240,14-Jun-2022 (13:01:30),@buckingh4me emg cuma  jale dh bg yg bisa banting mandalika https://t.co/c2nuEkzkkU
1536695207496155137,14-Jun-2022 (13:01:02),"MOOR GP MANDALIKA Menteri UMKM untung 90 Milyar  FORMULA E JAKARTA Pedagang UMKM cuma RATUSAN JUTA  (Artinya MOTO GP MANDALIKA yg untung Menteri UMKM nya,  kalau FORMULA E JAKARTA yg untung Pedagangnya?)  https://t.co/oLjqCqewz8"
1536694616405135360,14-Jun-2022 (12:58:41),@chasingIoki salting sampe banting mandalika bg
1536683044882755585,14-Jun-2022 (12:12:42),Bakal Ada Campervan di MotoGP Mandalika? https://t.co/a05dPm1Mzq
1536680149772795904,14-Jun-2022 (12:01:12),"@Hilmi28 Pembodohan tingkat NASIONAL 🤣🤣 pawang hujan tpi mandalika tetap hujan, bahkan race nya sempat tertunda beberapa jam,  Klo dia bisa ngatur hujan, kenapa g dari awal dia hentikan hujan, biar jadwal nya ontime"
1536679364804288515,14-Jun-2022 (11:58:05),@Syarman59 @kemendagri @KPK_RI Terus saya mau tanya nii.. motogp mandalika yg pakai APBN.. kereta cepat jakarta bandung yg juga pakai APBN padahal dulu janjinya gak pakai APBN gimana cerita nyaa..
1536676185458892800,14-Jun-2022 (11:45:27),@VIVAcoid Maksud KAU .. Gagal turunkan harga minyak goreng dalam dua Minggu...?? Atau gagal menyelenggarakan balapan ESEMKA di sirkuit Mandalika..?? @Giring_Ganesha  @psi_id
1536675041915867137,14-Jun-2022 (11:40:54),"@soen_cak @DivHumas_Polri @CCICPolri Di mandalika,,, ada patungnya juga,,, kok gak dilaporin wkkk zaman p SBY dihina pake kerbau,,, pak SBY dan pendukungnya nyantai"" Saja,,, beda kelas kalik"
1536673309819281408,14-Jun-2022 (11:34:01),"@ratakananstd @soen_cak Di mandalika juga dibuat patung,  ,, kok loo diam wkkk"
1536670988825665538,14-Jun-2022 (11:24:48),@tvOneNews Dibukan pawang yg bisa berhentiin hujan Tapi dia pawang yg bisa turunin hujan. Setiap acara ada dia pasti hujan  Contoh nya mandalika dan konser kemarin. Tukang ngibul
1536670503720562691,14-Jun-2022 (11:22:52),@bachrum_achmadi @budimandjatmiko yg paling getol triak industri 4.0 diem saja saat pemerintah sewa pemilik remot langit di sewa di mandalika🤣🤣🤣🤣🤣
1536669638641127429,14-Jun-2022 (11:19:26),@DimaseLagie So… Beda kelas dong sama Mandalika 😁
1536668605630193664,14-Jun-2022 (11:15:20),Mandalika tidak lebih dari sebuah acara yang sepenuhnya menggunakan uang pajak secara berlebihan... https://t.co/8mOLbg2voU
1536663768985309184,14-Jun-2022 (10:56:07),"@detikcom Pak Haji @Giring_Ganesha kite nih manusia waras denger APBN segini buat MotoGP Mandalika kalem aje, kite dukung malah. Lah lo ngapa sewot APBD dipakai utk Formula E. Klo begitu coba lo ksh argumen, menurut lo gimana yg bener ? Ntar ada F1 di Bintan, nah gimana tuh ? https://t.co/LR2LBKbsJ0"
1536661869590478848,14-Jun-2022 (10:48:34),"@matoxley This is not an interview. It's rather a masterclass. Just a note, Oliveira has 4 wins in MotoGP: Styria, Portimão, Barcelona and Mandalika."
1536661636798291969,14-Jun-2022 (10:47:38),"@Mdy_Asmara1701 Kamu tuh ngga paham soal Sirkuit tapi bicaranya banyak,Sirkuit Ancol itu hanya dikasih GRADE 3E,bagai mana bangganya?Sirkuit Mandalika Grade A(1).Sirkuit Ancol itu nempel sm tiang Mall &amp; rumah...tahu nilai estetika Sirkuit ngga? Kamu ganti gih lipstick &amp; bedakmu yg murah... https://t.co/fspgEr2T2U"
1536661259659386880,14-Jun-2022 (10:46:08),"@Rudh92864999 @fauzanuncurfls @idamoy527 @infobdg Gak liat ya bg, kmrn si rara kan ikut balapan mandalika naik motor esempak n menang juara 1..... Klo gak percaya tanya aja ama jin, kunti ama tuyul....."
1536660018983948288,14-Jun-2022 (10:41:12),@bonngbudi Ikut
1536659616104255490,14-Jun-2022 (10:39:36),@deantibuzzer @azumi_tsuyoshie kalo IO itu pertama liat ramalan cuaca kalo hujan baru dia panggil pawang buat hujan nya nga 100% / nga terlalu deras  makanya Formula E nga pake dan moto GP mandalika pake dan superbike mandalika nga pake  kalo acaranya ggl parah IO nya jelek namanya kalo gagal gagal dikit biasa
1536656440064090114,14-Jun-2022 (10:26:59),"@Motor_Sport @matoxley ""with three wins aboard the RC16"" It's four. Styria 2020, Portimão 2020, Catalunya 2021, Mandalika 2022."
1536652020945649665,14-Jun-2022 (10:09:26),Efeknya kalau apel sama apel dong..duh ..mandalika vs formula https://t.co/vpPJLAKyvd
1536641460027944960,14-Jun-2022 (09:27:28),Hahahaha alesaaaan buktinya waktu Mandalika aja ujan https://t.co/DPJwVz6qMC
1536641412338712576,14-Jun-2022 (09:27:16),@kryspykrym @idextratime Kemarin pas di Mandalika keknya kebetulan aja gk sih 😭
1536638358709227520,14-Jun-2022 (09:15:08),"@gedebanget7 Tentunya bro..... Jauh beda sekali dg sirkuit Mandalika. Tidak ada celah sedikit pun untuk dikorupsi.... Semua pembangunnnya sesuai dg spek. Jadi, gada istilah..sewa tenda...! 🤣🤣🙏🙏"
1536636485403045888,14-Jun-2022 (09:07:42),"Ride to Lombok has began, here is our first stop at Mandalika IC &amp; Tanjung Aan Beach. Speechless 🥹 https://t.co/bz5zqtDs6G"
1536633371039649792,14-Jun-2022 (08:55:19),@AyiesKardjo @WorldSBK @ValeYellow46 @mandalika Ayoo..naik motor
1536631705729400833,14-Jun-2022 (08:48:42),"@tvOneNews Sudah tahu di Mandalika gak berhasil kok ya dipakai lagi, salah siapa donk"
1536630728892370944,14-Jun-2022 (08:44:49),@Gank_Of_Petojo @Giring_Ganesha Tambah bodoh aja ni orang. Kenapa Mandalika gak dikritisi juga?
1536625860576673792,14-Jun-2022 (08:25:28),"@tvOneNews Acara moto GP Mandalika itu sebenarnya ""kehujanan"" juga. Cuma dia datang ketika durasi hujan hampir selesai bgt kata BMKG. Pawang hujan sebenar2nya ga mungkin akan koar2 spt itu"
1536624392427696128,14-Jun-2022 (08:19:38),@tvOneNews Lagian masih aja percaya sama dukun ngibul di mandalika pun dia sebenarnya ngibul cuma di percaya sama orang bodoh orang bodohnya banyak jadi deh pembodohan publik... Dia dpt duit luh di bohongin
1536622013854298112,14-Jun-2022 (08:10:11),"@edwinsaid20 @MjAgungNugroho1 @Bang_Joe72 @CNNIndonesia GAK CUMA JALAN TOL.. JALAN UMUM TRANS SUMATRA, KALIMANTAN, PAPUA ITU BUKA JALAN BARU. BANDARA2, WADUK BESAR BARU DIBANGUN.. PRESIDEN SEBELUMNYA BELUM BISA🤣ADA SIRKUIT INTERNASIONAL MANDALIKA LOMBOK. GIMANA TERBUKTIKAN PLUSNYA PAK JOKOWI MEMBANGUN MENATA INDONESIA👍🇲🇨"
1536621157293912064,14-Jun-2022 (08:06:47),@Giring_Ganesha Heh BEGO...  Coba lu ngomong gitu sama yg buat acara Moto GP di Mandalika.  TOLOL lu...
1536620054863056896,14-Jun-2022 (08:02:24),@triwul82 @Rizmaya__ Harusnya pengurus sirkuit mandalika membuat even setiap 2 minggu sekali agar ekonomi semakin bergeliat dan bisa membiayai maintenance sirkuit.
1536619454033178625,14-Jun-2022 (08:00:01),@268Densur Disirkuit mandalika saja semuanya bekas balap gk ada yg ambil lagi tuh masih utuh bahkan semakin diperbaiki fasilitasnya karena untung
1536617983824363520,14-Jun-2022 (07:54:10),@PondokHape @tantowibaja @ChanelTekap @maspiyuaja Dan org bodohnya menyewa dukun untuk race Mandalika. Cukup2 lah sudah negeri ini dipenuhi org bengak.
1536617397943435264,14-Jun-2022 (07:51:51),@azumi_tsuyoshie Kok gak pake bongkahan es batu kyk di mandalika? Masak SOP-nya beda? Patut diragukan memang. Semata konten..
1536616237412786177,14-Jun-2022 (07:47:14),@QodryAmir beda jauh formula e rugi MotoGP Mandalika untung https://t.co/5YLcD1Zhlw
1536615026697441280,14-Jun-2022 (07:42:25),"""ZM Zaskia Mecca - Bavya Navy Blouse - Jelita Indonesia - Mandalika - L""  https://t.co/rShu0g7RzF https://t.co/SdngzIExXH"
1536613395415195648,14-Jun-2022 (07:35:57),@Syarman59 @kemendagri @KPK_RI APBN https://t.co/jMl7DdiwaR
1536613182319775744,14-Jun-2022 (07:35:06),@KRMTRoySuryo2 mana nih yg org2 muja muja dia di mandalika? 🗿😂
1536612975829610496,14-Jun-2022 (07:34:16),@Giring_Ganesha Mandalika berapa habis nya bang ?
1536610646250647554,14-Jun-2022 (07:25:01),@JakiAhm13459811 @10Hag_era @cndrasptian @idextratime Aku jadi ingat pas bmkg menjelaskan masalah hujan di mandalika dari sudut pandang sains. Eh bmkg malah dihujat dan dikatain kadrun
1536609973224247296,14-Jun-2022 (07:22:21),"@fauzanuncurfls @idamoy527 @infobdg wkkwkwk prestasi, mba Rara di tim balap mana kemarin di mandalika ? satu tim sama Brad Binder apa gimana bang ? apa satu tim sama Pol Espargaro?"
1536609927505928192,14-Jun-2022 (07:22:10),Indahnya mandalika...... https://t.co/EhK08sVCgC
1536609870174375937,14-Jun-2022 (07:21:56),@dkagniawan @lifequid1 @cndrasptian @idextratime Jadi ingat dulu pas bmkg menjelaskan kenapa hujan di mandalika bisa berhenti dari sisi sains. Malah bmkg diserang dan dikatain kadrun
1536607854047956992,14-Jun-2022 (07:13:55),Trnyata smua properti sirkuit Motogp mandalika milik Dona Sports..🤭🤭 https://t.co/W2BTJiorRm
1536607370733727744,14-Jun-2022 (07:12:00),Termasuk rakyat tambah pesimis ketika warga pedalaman banyak yg jalannya rusak dan ekonomi amburadul tp pemimpinnya malah fokus IKN &amp; GP Mandalika. Apa gak berlebihan tuh bro @Giring_Ganesha https://t.co/3GgL2ui4A9
1536603998589186048,14-Jun-2022 (06:58:36),"@J1m4tI @tvOneNews Wktu di mandalika jg gagal krna emng tetep hjan,klo pawang hujan itu ga jdi hujan tpi klo reda ya namanya bkn pawang,emng udh wktunya reda aja😂 Aplgi redanya stlh hjan lbh dri 30menit🤣"
1536601357221695488,14-Jun-2022 (06:48:06),"@RoyNurdin4 @QodryAmir @KPK_RI Yg jelas sangat beda kelas dan manfaat,waktu MotoGP mandalika hotel2 penuh gegap gempita masyarakat juga sangat terasa,"
1536600398407950336,14-Jun-2022 (06:44:18),@Giring_Ganesha Kritik sirkuit mandalika ga berani...
1536599016095354880,14-Jun-2022 (06:38:48),"Mbak Rara di MotoGP Mandalika : Strategi Marketing, sama halnya dengan Paul Si Gurita Peramal piala dunia 2010.  Mbak Rara di event lain : Kebodohan."
1536596158608310272,14-Jun-2022 (06:27:27),"@DimaseLagie Cuma property nya aja lu ributin bong bong, mandalika noh masih ada sangkutan utang bacot lo diem aja, malu maluin aja."
1536595972737839105,14-Jun-2022 (06:26:43),Hi Mandalika 🥰 https://t.co/VOuOWIQ0uh
1536595368729022464,14-Jun-2022 (06:24:19),@Giring_Ganesha Bener...Mandalika..IKN...buka kran import sampai ternak berpenyakit pun masuk....smw menggunakan uang rakyat secara berlebihan...datang lagi vaksindalam jumlah besar sekitar 74jt mungkin ya...smw menggunakan uang rakyat secara berlebihan dan foya foya apalagi ke Eropa..byuuh
1536594054812536832,14-Jun-2022 (06:19:05),MotoGP Mandalika gimana KPK? https://t.co/tgp8rTzhDl
1536593454511562752,14-Jun-2022 (06:16:42),"""aya ini pondok indah bukan mandalika"" gets me everytime 🥲"
1536591829075755008,14-Jun-2022 (06:10:15),@marlina_idha Ditunggu UNTUNG apa RUGI.!!! Bisa gak imbang MOTOGP MANDALIKA.. 🤣🤣🤣🤣🤣🤣
1536586270842814465,14-Jun-2022 (05:48:10),@BadmintonTalk TIKUNGAN MANDALIKA 😃 TOLONG TETAP FOKUS SAMPE AKHIR!!!
1536584349021220864,14-Jun-2022 (05:40:31),"@tvOneNews Di mention bukan mau di pakai jasanya tp cuma mau kasih tau, klo remotnya ketinggalan di toilet mandalika... 🤣🤣🤣"
1536583550174081025,14-Jun-2022 (05:37:21),"Gegana NTB : ""𝑺𝒂𝒕𝒚𝒂 𝑩𝒉𝒊𝒓𝒂𝒘𝒂 𝑪𝒂𝒌𝒕𝒊 "" . Detasemen Gegana NTB Selasa 14/06-  Dalam Rangka Menjaga Aset Negara Personil Subden 2 Detasemen Gegana Melaksanakan Kegiatan Pengamanan di Sirkuit Mandalika Kabupaten Lombok Tengah . https://t.co/vy8BqtkDYE"
1536582771946442752,14-Jun-2022 (05:34:15),@martinhorizon @CNNIndonesia Haaaaaa Ngoceh nya kaya Cebong baru netes saut sautan...  Yg trilyunan tuh mandalika
1536580748920365056,14-Jun-2022 (05:26:13),"@Giring_Ganesha Kayak presiden dong, gagal penuhi janji2 trus juga politisasi agama. Mandalika, kereta cepat apa kabar? Mangkrak ya?  Sama bandar kertajati dibuat cuma jd tempat prewed aja?  Hebat sekali pemimpin negeri ini, pantas pendukungnya macem lo"
1536580222744547328,14-Jun-2022 (05:24:08),"@NUgarislucu awale mikir mandalika, akhire mikir kartun.  duh gustiiii....."
1536573755991785473,14-Jun-2022 (04:58:26),"@DudyDam_ @Giring_Ganesha Blok,,MotoGP mandalika sangat sukses bahkan UMKM warga memperoleh untung yg sangat besar dan sirkuitnya permanen untuk seri MotoGP dan superbike dunia tiap tahunnya,,,malah keindahan sirkuitnya dipuji,,, lha sirkuit formula ee dibikin apa selanjutnya?? UMKM sepi"
1536573498281590784,14-Jun-2022 (04:57:24),@MilesFilms itu cewe yg kiri mirip pawang hujan mandalika gk sih
1536572843609051136,14-Jun-2022 (04:54:48),"@IdMclaren ga dukung mandalika dikatain, ga dukung bintan dikatain jg. salah trs😂"
1536572131441778689,14-Jun-2022 (04:51:58),"@RizalBojesz Itu acaranya be-yu-em-en, kok ga belajar dari mandalika. Masih aja dipanggil 😂"
1536569983517732864,14-Jun-2022 (04:43:26),@bacsumin Lu coba keliling mandalika sambil bawa gayung dan jamur dijamin diarak keliling lapangan dan diangkat langsung jadi ketua perserikatan pawang hujan
1536569461200723968,14-Jun-2022 (04:41:22),@Giring_Ganesha Napa hanya formul E yg lu nyinyirin?  MotoGP Mandalika kpn lu nyinyirin? Napa? Apa nyinyir partai lu hy tuk Jakarta? Brarti bner dong partai seputaran ibu kota😂
1536569028994805760,14-Jun-2022 (04:39:39),"11.39 #BeritaSONORA - Kabar kurang menyenangkan kembali menyelimuti sosok Pawang Hujan fenomenal Mandalika, Mbak Rara.  Nitizen Indonesia sudah terlanjur kecewa bahkan menganggapnya sebagai pembohong kelas kakap dan dijuluki sebagai tukang ngibul.   https://t.co/RG7C51chsV"
1536568683123777537,14-Jun-2022 (04:38:16),@EdiUmar4 @ARIEF20201 @Mdy_Asmara1701 🤣🤣🤣🤣 coba di hitung2 mana yang menguntungkan formulaE atau mandalika ?? 590M yang keliatan yg gak kliatan untuk ini itu bukan nya sama 2t+ tpi bagus nya formulaE cuma jln yg punya dki yg lain sewa
1536567960080642048,14-Jun-2022 (04:35:24),"Tanah di jual di lokasi ekonomi khusus mandalika lombok ntb indonesia, Dengan luas total 2hektar Harga 400rb/m² Sertifikat lengkap dan taat pajak, Lokasi persisnya di pinggir jalan bypass menuju sircuit mandalika, Whatsapp atau inbox langsung demi kebaikan bersama . https://t.co/Crbo1mmMEO"
1536567912441737216,14-Jun-2022 (04:35:13),@HariOdeng @f1speed_indo Karena yg bangun sirkuit bukan pemerintah tapi swasta dari iniasiasi IMI kalo mandalika yg bangun pemerintah dari inisisasi kementerian pariwisata
1536567503060553734,14-Jun-2022 (04:33:35),"@Giring_Ganesha Otak giring miring, coba elu tanya sama jokowi, buat mandalika dan jalan tol dia kira pake uang jokowi giring sinting"
1536565201524228096,14-Jun-2022 (04:24:26),@HeroeTS75 @WorldSBK @ValeYellow46 ayo november lihat WSBK @Mandalika 😎
1536562077237583872,14-Jun-2022 (04:12:01),@bumnbersatu Tapi ugal2an jadi sponsor di GP mandalika ? Klo blm bisa bersikap adil lebih baik diam.
1536560807588139010,14-Jun-2022 (04:06:59),@Giring_Ganesha Mandalika pembuatan sirkuit 2T. Commitment Fee ratusan Milyar. Belum biaya penyelenggaraan. BUMN diperas 3.8T. Lu pikir negara untung? Rakyat udh tahu klo Jokowi jagonya ingkar janji. Ganjar gk ada prestasi. Dan lu sibuk jelekin Anies hanya lu sakit hati Ahok kalah kualitas. 🤣
1536560579376484353,14-Jun-2022 (04:06:04),"@Giring_Ganesha Kalau formula E saya berlebihan, ap khabar kereta cepat dan Mandalika 😂"
1536558723501502464,14-Jun-2022 (03:58:42),@martinhorizon @CNNIndonesia Mandalika dinyinyirin terus gimana sih ga punya perasaan bgt
1536557537452883969,14-Jun-2022 (03:53:59),"Sirkit Mandalika kok lo diem Giring? Kamu nggak kritik yg bohong soal stop hutang &amp; impor, uang rp 11.000T, ekonomi meroket dsb? Kamu tidak adil. Memuakkan. #Giring  Pemerintah Habiskan Rp 3,8 Triliun demi Gelar MotoGP Mandalika  https://t.co/qlBg0xisl6  https://t.co/ppFVT5OEt6 https://t.co/2DZKkrlPXO"
1536557493970644993,14-Jun-2022 (03:53:49),"@Giring_Ganesha Sirkit Mandalika kok lo diem Giring? Kamu nggak kritik yg bohong soal stop hutang &amp; impor, uang rp 11.000T, ekonomi meroket dsb? Kamu tidak adil. Memuakkan. #Giring  Pemerintah Habiskan Rp 3,8 Triliun demi Gelar MotoGP Mandalika  https://t.co/qlBg0xisl6  https://t.co/ppFVT5OEt6"
1536556641893507072,14-Jun-2022 (03:50:25),"@Giring_Ganesha Apakah Anda tau besaran dana ke sirkuit mandalika...?? _____________ Cobalah berfikir dengan OTAK,  Bukan dengan BIBIR..!"
1536556432195084288,14-Jun-2022 (03:49:35),@Giring_Ganesha Coba dibandingkan dengan moto GP Mandalika ring
1536555990006370304,14-Jun-2022 (03:47:50),Ribuan wisatawan banjiri kawasan Pertamina Mandalika International Circuit pada libur akhir pekan. Para wisatawan ini merupakan warga lokal yg berasal dr berbagai wilayah di Indonesia. Ini yg memberikan dampak positif bagi pariwisata kita.  Yg sirkuit Ancol apa yg mau dilihat 😵 https://t.co/6ZMGOqQX6T
1536554483962245120,14-Jun-2022 (03:41:51),@ali334747 @GInD0_ Mandalika.
1536554056193560577,14-Jun-2022 (03:40:09),@Giring_Ganesha Kalo ga pakai uang warga DKI trs pake uang warga Jabar gt/ Jateng/ Jatim/ sumatera/ Kalimantan/ Sulawesi/ Maluku/ Papua ring??itu sich IKN &amp; Mandalika..goblog ko ga kelar2
1536553574070530048,14-Jun-2022 (03:38:14),"Tanah di jual di lokasi ekonomi khusus mandalika lombok ntb indonesia, Dengan luas total 2hektar Harga 400rb/m² Sertifikat lengkap dan taat pajak, Lokasi persisnya di pinggir jalan bypass menuju sircuit mandalika, Whatsapp atau inbox langsung demi kebaikan bersama . https://t.co/Ex3dI0Ubwt"
1536552426009812992,14-Jun-2022 (03:33:40),Apa bukti Formula E adalah proyek bisnis? Apa bedanya dg MotoGP Mandalika yg menggunakan dana APBN? https://t.co/ewf7TLN1IT
1536551967753121792,14-Jun-2022 (03:31:51),#angker4d #indohasilkeluaran #judionline #togelonline #slotonline #bocorantogel #infotogel #togelsingapore #togelsydney #togelhongkong #bandartogelonline #agenjuditogelterpercaya #tiktok #indonesia #agenjuditogelterpercaya #agenjuditogel #mandalika #shiotahunini #shiomacan https://t.co/peEPGClAh6
1536550570810814464,14-Jun-2022 (03:26:18),"@BudiKasmanto @rizkanrofi @PutriNa45726946 Penyelengaaraan nya sukses bsr tanpa bantua finansial dri penerintah itu sukses bsr pertama dan keuntungan msih di hitung"""""" apa kabr mandalika bos masa lu ga kepo keuntungan nya"
